shot_id,dist,ang,gol,xG
6498161_74880,28.054220662852146,0.2625258323037185,False,0.057971016
6498784_177225,13.36989173478978,0.1744001479731654,False,0.16483517
6496219_66824,8.089205276168979,0.160048822657982,True,0.16504754
6496349_123356,26.55869019737231,0.2436475304401016,False,0.057971016
6495940_141487,35.23594365133422,0.3680249513531144,False,0.16483517
6497389_208769,22.186504907262886,0.2230578423550052,False,0.057971016
6476239_8061,3.413024758187373,0.1448682199217639,True,1.0
6476914_53824,21.84293773740153,0.202164637825498,False,0.057971016
6476643_107651,33.291984771112695,0.1316404202898373,False,0.15384616
6476961_149294,42.91539875149712,0.4421730601571039,False,0.16483517
6477232_184969,8.288330350559152,0.1585991194883815,False,0.16483517
6499566_19469,6.898794169998115,0.1469023686401888,False,0.16666667
6500265_54463,29.922627307774963,0.1647666452478268,False,0.15384616
6499066_66540,12.145592863257027,0.1758820970025885,True,0.16483517
6499573_83220,5.154071788401863,0.1504678691255855,False,0.33333334
6499242_126423,9.476608042965584,0.1652043827886796,False,0.16483517
6501653_15846,17.50354172731907,0.1667753115940642,False,0.15384616
6501541_39023,16.06122040817571,0.1826030396420663,False,0.15384616
6501696_42190,49.65627296726971,0.0717334681631226,True,0.16483517
6502270_51480,13.550721346112908,0.1732447384856316,True,0.16483517
6501509_78452,14.686176493560192,0.1873528696540791,False,0.16483517
6501094_128792,8.022914246082905,0.1592084777789821,False,0.16543005
6501619_139229,6.784986366972299,0.1520289707479903,False,0.16666667
6501095_159700,22.861108393951504,0.13995959829492,False,0.057971016
6503419_10512,15.229627868073466,0.1287634813452819,False,0.15384616
6504492_22379,24.56660253270688,0.2254931889304973,False,0.057971016
6504496_24212,10.4241887933786,0.1481086045046188,False,0.16483517
6503370_39278,11.62565770182487,0.1735439638420657,False,0.16483517
6504606_42726,8.026515869292233,0.1511799191501376,False,0.16483517
6502959_62283,29.023380643887783,0.2002224214009237,False,0.057971016
6503436_71760,19.56862736627176,0.1344181541278175,False,0.057971016
6502925_94934,10.112924107299529,0.1608864715801988,False,0.16483517
6503532_104283,26.226594613102176,0.2026156512318313,False,0.057971016
6503903_111009,8.730164946895334,0.1623246856368769,False,0.16483517
6505996_80647,9.14492323641921,0.1630442428234039,False,0.16483517
6506085_84411,30.01480642949409,0.1543783786406206,False,0.057971016
6505122_123701,28.20275890759626,0.2466157610344932,False,0.057971016
6505592_155990,6.032510754238238,0.1505317207471515,False,0.16666667
6507795_18098,14.356235857633434,0.1793510847268783,True,0.16483517
6507527_48916,13.260875536705711,0.1366566403459311,False,0.16483517
6506643_59259,9.087962697986825,0.1630963107984994,True,0.16483517
6506951_67818,14.442604924320266,0.1656565101244312,False,0.16483517
6506962_67850,13.742162748272191,0.1826687089145559,False,0.16483517
6507195_73953,12.74725201759187,0.1776917335797633,False,0.16483517
6506762_105087,21.090706673793555,0.215217442465028,False,0.057971016
6506854_131457,17.726365504524612,0.1689475945107285,False,0.15384616
6507524_144009,6.580983817029181,0.1489009688395537,True,0.16666667
6518007_15853,21.14894723148176,0.2196340589162726,False,0.057971016
6518822_84523,24.019588048091084,0.1714194309832969,False,0.057971016
6517563_126973,29.498212708569312,0.2972341705702837,False,0.125
6519923_50123,21.532002647222573,0.2117627327413781,False,0.057971016
6520330_77423,16.47324573361303,0.1921323361015926,False,0.15384616
6520805_90860,9.190299342241255,0.1616481542931652,False,0.16483517
6519622_100068,19.547230315315776,0.1334713977600484,False,0.057971016
6520308_142261,7.672452345893068,0.1485617796141094,False,0.16633603
6520465_146959,10.37773250763383,0.1675668608768457,False,0.16483517
6520650_150758,7.143420259231566,0.1535523995506839,True,0.16666667
6520913_186619,27.90892344752839,0.2651305639468297,False,0.057971016
6520942_191237,11.74845849462814,0.1510149188190194,False,0.16483517
6521481_16015,15.70615818715704,0.1863472829120749,False,0.16483517
6522154_77477,27.757771416307904,0.2680192801387137,False,0.057971016
6522619_89937,12.173497812872029,0.1663924600884097,False,0.16483517
6521357_98029,19.21584775647434,0.1949152742860906,False,0.125
6521934_108947,32.1942693658359,0.1151325090683949,True,0.15384616
6522375_136570,13.088147691709471,0.158973541751713,False,0.16483517
6522701_145427,14.801351188320616,0.1786232484919923,True,0.16483517
6521618_157571,13.812744296482142,0.1389018683239382,False,0.16483517
6522228_167038,16.74200361366584,0.1674196993636484,False,0.15384616
6522979_6521,13.888246577592149,0.1451459996688476,False,0.16483517
6523350_16363,12.232854491082607,0.1760252213959263,False,0.16483517
6523406_21467,10.821022363898894,0.1675967490590463,False,0.16483517
6523572_25503,20.4050346973486,0.1391058865234188,False,0.057971016
6523648_26612,13.100287172424888,0.1562639524264113,False,0.16483517
6523814_50506,20.345930895390364,0.1947372677197543,False,0.057971016
6524145_168991,8.559090897986772,0.1614859743239227,False,0.16483517
6524246_178305,19.8442084750186,0.1545125071548319,False,0.057971016
6526563_20264,42.71146511184087,0.3110764539181117,False,0.16483517
6526571_20333,12.789711060066992,0.1712483672284057,False,0.16483517
6526674_23335,30.052146895022325,0.276300535027165,False,0.15384616
6526748_27903,13.7425152355746,0.1774795715182718,False,0.16483517
6526623_55359,15.454161640153762,0.1388135004081841,False,0.15384616
6526204_74360,6.722978878443692,0.1551723598084622,False,0.16666667
6526356_110731,8.11761424311355,0.1290372952880326,False,0.16483517
6525788_127473,10.470519089328858,0.1633698055316674,False,0.16483517
6526752_167399,52.172189037838926,0.0276834814660673,False,0.16483517
6527264_39321,23.884269572251945,0.2208244392614112,False,0.057971016
6527549_44005,7.39155247563054,0.155967384391209,False,0.16666667
6527596_106614,13.526522982644137,0.175967229917604,False,0.16483517
6528921_13302,19.02429890955249,0.1617705648320742,False,0.057971016
6529167_77121,16.85649931035504,0.1582154682074869,False,0.15384616
6529518_103123,26.94101560817632,0.2589005878235608,False,0.057971016
6528804_127242,26.8957619338066,0.223451371674383,False,0.057971016
6530529_41215,26.19773700150453,0.2468002001189232,False,0.057971016
6530456_66405,15.340823511141766,0.1584625445972418,False,0.15384616
6530236_98509,19.078842994269856,0.2073150981095876,False,0.057971016
6530244_98558,12.224908056913964,0.1743724643055125,False,0.16483517
6530383_103745,9.916911263089936,0.1650968094816855,False,0.16483517
6530827_114793,32.97432766562497,0.267329385990998,False,0.15384616
6530371_119347,22.212764123359342,0.1849099965814908,False,0.057971016
6531348_139060,49.924397412487615,0.1479241428053521,True,0.16483517
6530624_156377,35.74610324217173,0.3428751783180782,False,0.16483517
6530977_162819,23.90675187054904,0.235765210407493,False,0.057971016
6531497_182488,27.93597696519669,0.2141901376810053,False,0.057971016
6535024_15052,22.261464147714992,0.2251425538733258,False,0.057971016
6535442_23594,8.934938444108052,0.1512454726394684,False,0.16483517
6535494_54940,28.27690409150196,0.282859704571846,False,0.057971016
6535639_90954,14.035962738622526,0.1832874019853614,False,0.16483517
6535680_91349,31.77035544340038,0.2282911372290217,False,0.15384616
6534582_103915,8.266412160060733,0.1601212808141061,False,0.16483517
6535666_140859,17.56187803169126,0.2002067271396301,False,0.15384616
6534833_161148,18.757194033223627,0.2017209309458893,False,0.097225025
6535187_169993,18.7694867537714,0.209068089653844,False,0.07689522
6535109_170139,31.54297622292481,0.3114877122254934,False,0.15384616
6535732_184912,23.496469117720643,0.1966928056792432,False,0.057971016
6535778_187647,29.85160962159327,0.2443469329313534,False,0.15384616
6535856_192840,14.312129156767693,0.171356233534116,True,0.16483517
6537304_32105,28.40314038975268,0.2294586788799853,False,0.057971016
6536277_34723,7.1349621582738605,0.1485444981269739,False,0.16666667
6537354_56180,24.01370260913548,0.1533032343467315,False,0.057971016
6537113_78396,13.573206142986262,0.1703714858161522,True,0.16483517
6537348_143164,23.59806646740364,0.1618905041817483,False,0.057971016
6538171_11328,19.36312908597161,0.2044142403397333,True,0.057971016
6538637_21405,17.298030205777767,0.177426388805358,False,0.15384616
6538858_88225,7.935110648251858,0.1499688643641028,True,0.16483517
6539149_118034,13.75897921358994,0.1455579128892372,False,0.16483517
6539151_118106,18.02920267233135,0.1523498583413793,False,0.057971016
6538197_129606,20.28946090954612,0.209077633202995,False,0.057971016
6538796_143364,27.07620403601657,0.1412619962627715,False,0.057971016
6539062_177632,19.08497990567452,0.2109127725783171,False,0.057971016
6539984_20587,21.354000374637064,0.1919987534191392,False,0.057971016
6540233_110636,30.631377131954093,0.1631851503114091,False,0.15384616
6540067_162564,17.403920736431775,0.1839693995831294,False,0.15384616
6540390_169970,8.75620796920676,0.1588979220381641,False,0.16483517
6540996_16338,27.553215746986776,0.2485871768650793,False,0.057971016
6540796_67002,10.70170173383654,0.146027856345242,False,0.16483517
6541677_83746,15.360406797998545,0.1901171620659844,False,0.16483517
6541936_91312,13.642396050547717,0.1720309491832947,False,0.16483517
6540980_134577,26.446175999565607,0.2401195204847314,False,0.057971016
6541118_137883,25.334005309070257,0.1433721279632096,False,0.057971016
6541482_166778,33.14589140451649,0.1413881114216407,False,0.15384616
6541716_172873,11.697743927783682,0.1503438411895326,False,0.16483517
6541780_175046,18.089151500277733,0.1889676606564777,False,0.15384616
6542769_16950,29.32028555454397,0.2493661145514684,False,0.057971016
6542974_50232,6.98834257889523,0.1545087987145106,False,0.16666667
6543037_121706,8.32983805364786,0.1569095249962787,False,0.16483517
6542400_135998,18.04791159663632,0.1946684779600567,False,0.15384616
6542665_140497,34.60595246485784,0.2650790807732558,False,0.16483517
6542872_145616,23.142305179043856,0.2007720583545547,False,0.057971016
6543151_170085,47.75089030583618,0.2118702496240691,True,0.16483517
6544064_61808,15.854874897015112,0.1435592289240324,False,0.15384616
6544105_62016,13.373961305462194,0.1542890636547119,False,0.16483517
6544707_108831,13.991490628235436,0.1799442340739136,False,0.16483517
6545306_141944,43.90142494270545,0.1029250479541261,False,0.16483517
6543988_149736,6.378221460564068,0.1540059286552771,False,0.16666667
6544042_151023,8.521283119343003,0.1549834736836371,False,0.16483517
6545084_172523,52.2589915038551,0.0242751004068638,False,0.16483517
6547258_88798,30.66594960212385,0.2577061896285021,False,0.15384616
6547447_92046,11.457934412449742,0.1727390155006565,False,0.16483517
6547614_96037,26.09410862627808,0.2269712718150018,False,0.057971016
6547622_96111,14.923775527660556,0.1517628692593362,False,0.15384616
6548248_108463,20.99241315332756,0.1723292287855723,False,0.057971016
6548162_135463,8.642354424576675,0.1618350562534023,False,0.16483517
6548192_135535,22.29141471508706,0.2004684517092385,False,0.057971016
6547770_151229,17.274492756662926,0.1712671742102071,True,0.15384616
6549442_68964,38.762405549707566,0.2990600204383548,False,0.16483517
6549864_76064,20.17005711444566,0.1415642057673861,False,0.057971016
6549277_107052,8.550498114145165,0.1549423391998702,False,0.16483517
6549524_136836,29.373522175592083,0.2943181419767118,False,0.057971016
6590309_144354,6.970639640664261,0.1560971463107167,True,0.16666667
6551558_86292,20.230635432432667,0.2167907923264008,False,0.057971016
6550767_101050,21.48030877338592,0.1781837402545075,False,0.057971016
6551619_117270,21.897407631954977,0.1623834028293547,False,0.057971016
6550476_126468,25.76317938454025,0.1307525035805795,False,0.057971016
6550892_161236,14.992324202737883,0.1874429108964495,False,0.16483517
6551505_174698,2.5750893188392494,0.1423979232905283,False,1.0
6553453_20348,11.269650748803176,0.1329319062995075,False,0.16483517
6553132_49204,16.22969340437459,0.1751455299594528,False,0.15384616
6553657_55837,30.2403645646014,0.2734660763975867,False,0.15384616
6552700_65567,16.258751397324456,0.1394703745111658,False,0.15384616
6552907_72634,8.576667476357006,0.1619567349249868,True,0.16483517
6553190_109240,13.057001378570812,0.1775073237609984,False,0.16483517
6553410_113033,35.38410853759071,0.387675849799286,False,0.16483517
6552329_122762,21.859502304489915,0.2266226632623118,False,0.057971016
6552413_124622,50.84218210305297,0.2940891513707368,False,0.16483517
6553789_138216,14.42996895353556,0.184776174889247,False,0.16483517
6552719_153148,23.26115014353332,0.2106922462983053,False,0.057971016
6570833_21790,14.10407561664358,0.1277990810051873,False,0.16483517
6571766_85315,30.703791313126136,0.3151572230590062,True,0.15384616
6571877_89822,19.35804372864159,0.1824768066415175,True,0.125
6571731_125344,34.43381502244559,0.1530927557568546,False,0.16483517
6571218_129315,31.83201608443926,0.2661804386644823,False,0.15384616
6570812_157244,24.01966298681145,0.1936043361560853,False,0.057971016
6572025_187320,19.8184159306439,0.1607563784075408,False,0.057971016
6573342_18710,21.892056824337,0.1883173543429714,False,0.057971016
6573389_19770,5.74459485081411,0.1511700752858239,False,0.16666667
6572810_36594,7.478648273585274,0.1491197187608514,False,0.16666667
6573355_66515,6.999993285711067,0.1548285496549962,True,0.16666667
6574059_86313,11.288903755458277,0.1716807447388323,False,0.16483517
6573118_109417,12.465028600047416,0.1762627697665522,False,0.16483517
6573549_118881,22.444481593478606,0.1760973002252705,True,0.057971016
6572667_123904,21.997782911011736,0.1512772053258664,True,0.057971016
6573052_133911,15.72402200456359,0.1655344468107012,False,0.15384616
6572711_151121,12.786603653824576,0.1615072931463454,False,0.16483517
6572742_151810,6.470427574743416,0.14434742767611,False,0.16666667
6573628_169738,10.13316031650541,0.1593296137079808,False,0.16483517
6573827_177956,10.624171544172276,0.1650035707003697,False,0.16483517
6574733_187462,9.44445895750519,0.1591047286327739,False,0.16483517
6575067_56395,26.83213215530961,0.1284396549788209,False,0.057971016
6575870_101889,19.282084793922053,0.1763952701004495,False,0.057971016
6576001_133441,24.058398034781952,0.2282942312770254,False,0.057971016
6576598_173689,30.0838693322518,0.3010721682768536,False,0.15384616
6577427_30579,44.9961053092376,0.7092630850172793,False,0.16483517
6577688_64278,27.64002612155061,0.2709484843558988,False,0.057971016
6577733_125635,11.382253731137784,0.1688288988151334,False,0.16483517
6578737_142893,18.663299815413136,0.1964356558079238,False,0.125
6577867_158039,24.269510501862207,0.2187088881097431,False,0.057971016
6578248_163660,29.592263347030418,0.2455444659074376,False,0.15384616
6578562_175369,27.679469431331235,0.2540872756155015,True,0.057971016
6578808_184344,32.6222688512004,0.2561403137282621,False,0.15384616
6593498_19451,17.347512790022666,0.1952308950389137,False,0.15384616
6593676_21064,18.977949309659355,0.2061381793594972,False,0.057971016
6592951_45285,24.731201365885973,0.2514597445615836,False,0.057971016
6593920_85184,12.770988528692678,0.1589359021382103,False,0.16483517
6594031_135697,11.849921603116195,0.1450050946050514,True,0.16483517
6594399_140251,8.078044565363573,0.1437245105792135,True,0.16483517
6594797_175301,2.287638083264047,0.141562652615984,False,1.0
6595255_184104,13.73699810730132,0.1828513124781171,False,0.16483517
6592779_3750,27.96015096525768,0.2799384787373343,False,0.057971016
6594295_15036,34.38326326863115,0.1568494829687219,False,0.16483517
6593313_35543,21.63515075057255,0.1208792676153005,False,0.057971016
6594564_46089,18.7585351240442,0.1612628754514621,False,0.057971016
6593292_146318,26.03958396365042,0.1691051592153949,False,0.057971016
6596486_84124,16.960758856843643,0.1988507965615066,False,0.15384616
6597230_94466,19.97262929611422,0.1636013532569899,False,0.057971016
6595645_104807,23.733169299526768,0.2289003401624429,True,0.057971016
6595711_107695,8.577616743594925,0.1509466940142521,True,0.16483517
6596183_115307,31.95950113815921,0.248450962390772,False,0.15384616
6597583_144490,14.410799353262815,0.1402061830955365,False,0.16483517
6597376_171268,17.100781093271735,0.1987807334635687,False,0.15384616
6597821_179619,7.046309743404701,0.1447735770791011,False,0.16666667
6597453_22966,9.16222298353407,0.1632930758875781,False,0.16483517
6596964_78677,16.478411725648805,0.1249696763086728,False,0.15384616
6597205_111196,5.949081273608556,0.1529549585312958,False,0.16666667
6605709_22683,9.406292362030856,0.154453528511907,False,0.16483517
6603570_35557,17.87881931224766,0.1953488850821391,False,0.15384616
6604201_43775,24.69454621976277,0.1821566162432777,False,0.057971016
6603674_93959,16.003859347045015,0.1870128498645741,False,0.15384616
6605258_46683,11.28527274814393,0.1589554899858116,False,0.16483517
6605650_86147,24.023678402775875,0.1691735702605898,False,0.057971016
6604605_151212,12.273520318148336,0.1732281975098267,False,0.16483517
6606128_167289,17.743222931587148,0.1363906133428545,False,0.057971016
6606280_174861,23.40745891804576,0.2290877514165948,False,0.057971016
6606737_6088,5.261718445527088,0.1464315707952624,False,0.33333334
6607396_14172,19.32988825627298,0.2116570626256089,False,0.057971016
6607966_20255,14.975092286860871,0.1585776911915006,False,0.16483517
6606585_31507,16.847557567790055,0.1761085178093243,False,0.15384616
6607795_71524,10.836636240088524,0.1673426858815431,False,0.16483517
6608665_78294,7.021022717524849,0.155390564237864,False,0.16666667
6608845_80273,21.07099544397464,0.1304760391081909,False,0.057971016
6607963_110423,10.921865454216146,0.166498157038217,False,0.16483517
6606598_119293,13.677272388893924,0.1628489427728432,False,0.16483517
6606907_124221,17.59331728242289,0.169919599160666,False,0.15384616
6608135_130656,14.117678137710888,0.1804947950868906,True,0.16483517
6608436_10267,16.344010064852508,0.1932872768368925,False,0.15384616
6607997_53075,9.998464932178342,0.161469265856983,False,0.16483517
6607368_67220,29.89433558385267,0.2906948398667422,False,0.15384616
6608171_78651,16.62176937031675,0.1716888539519399,False,0.15384616
6609396_95826,8.599992848834237,0.1406810585157784,False,0.16483517
6607854_101763,29.44825373430486,0.273047050894201,False,0.125
6607971_102965,6.052261147703394,0.1426379776784184,True,0.16666667
6607340_129952,9.8898867536489,0.143539971343632,False,0.16483517
6608671_143691,17.520156734458745,0.1918996414011795,False,0.15384616
6608827_148235,28.054668862775763,0.2699001762737018,False,0.057971016
6607130_154722,18.476711828677743,0.2018935298408498,False,0.125
6607937_162541,22.23994291809221,0.2115750119828792,False,0.057971016
6609196_186228,20.409326520000604,0.1967376716399923,False,0.057971016
6613985_5813,43.486382788178645,0.600950168336227,False,0.16483517
6617109_79735,9.023280334778477,0.1330334063900244,False,0.16483517
6614828_104140,16.87709966196799,0.18551198091962,False,0.15384616
6614983_105463,18.36235464203869,0.2034926657366327,False,0.125
6615415_109966,26.12801550060777,0.2008351078655444,False,0.057971016
6615591_110983,25.26833718312308,0.2041046820624635,False,0.057971016
6616831_121965,3.408967732320152,0.1437594673747864,False,1.0
6615305_135154,19.473400345086112,0.2096581190030219,False,0.057971016
6615390_17756,30.70918313794752,0.2251296267512782,False,0.15384616
6615519_41935,21.859563239003656,0.1918883816734913,True,0.057971016
6615448_160256,11.843901806414976,0.1727771449135077,False,0.16483517
6619827_15762,10.339342967519745,0.1358856900546667,False,0.16483517
6618368_43390,17.71082462789353,0.1557253811001175,False,0.125
6618623_45870,5.755540808646917,0.1392563553897926,False,0.16666667
6618734_67230,21.66260501417131,0.2084339390765522,False,0.057971016
6617928_91988,22.317580200371182,0.1518407971701968,True,0.057971016
6618508_148624,31.05882253080435,0.25499586462367,False,0.15384616
6619695_157992,23.575107210784854,0.1712267652389905,False,0.057971016
6620359_165116,24.15984540513453,0.2180014241701982,False,0.057971016
6620766_177719,28.02424810766562,0.1611230280974019,False,0.057971016
6618710_40026,4.593070106149047,0.1476911350200222,False,0.33333334
6619993_48780,15.913008043735791,0.1815148984551183,False,0.15384616
6618212_64295,29.012478918561925,0.1629018249030409,False,0.057971016
6619579_78470,14.627178982975492,0.1507724975702927,False,0.16483517
6618596_99600,17.068538806822335,0.1389402684462464,False,0.15384616
6618641_100138,22.188087366873244,0.1845375437301166,False,0.057971016
6619458_111181,45.27729508263496,0.3820757719497914,False,0.16483517
6617701_115812,13.718208119138591,0.1583267438836743,False,0.16483517
6617728_115859,9.538646025511168,0.1419906780789926,False,0.16483517
6619032_127735,12.141157111247674,0.174367366951815,False,0.16483517
6619975_140474,15.824541857507285,0.192976929251613,False,0.15384616
6620857_178109,11.219768268551718,0.171759799144408,False,0.16483517
6620876_178805,8.59910954692403,0.1429777972495082,False,0.16483517
6623948_61086,12.795581307623348,0.1639369706572954,True,0.16483517
6626066_94143,24.29474926810318,0.226952628684126,False,0.057971016
6624577_137858,12.848070983614624,0.1712807811807886,False,0.16483517
6625390_146849,30.125950076304644,0.2336290037219258,False,0.15384616
6625431_147614,30.3062710507248,0.2242238797061941,False,0.15384616
6625535_149112,23.139519657935857,0.1950400646039818,False,0.057971016
6625353_167232,22.874858338359168,0.2140550650086249,False,0.057971016
6625977_180447,7.130773099741712,0.1546909733129625,False,0.16666667
6626284_191442,25.70532217265522,0.1993465654106696,False,0.057971016
6626395_200785,26.29279264361243,0.2654483293850859,False,0.057971016
6623426_30384,8.298061520620342,0.1564705880040845,False,0.16483517
6623503_55837,21.828876402600294,0.2232622712902574,False,0.057971016
6624490_74237,30.320988127038344,0.1487959574439698,False,0.125
6625008_79864,14.96613259997385,0.1695519721223291,False,0.16483517
6625646_107698,24.24293226901399,0.228652670593485,False,0.057971016
6625478_134947,27.558004644748863,0.1634511704989356,False,0.057971016
