shot_id,x,y,outcome,body_part,set_piece,dist,ang,gol
6527792_28319,42.457,8.853,S,HE,,13.38795944122927,0.17051325767788755,False
6527264_39321,31.897,12.082,O,L,,23.884269572251945,0.22082443926141124,False
6527549_44005,46.322,4.058,O,RS,,7.39155247563054,0.15596738439120908,False
6527329_65999,41.402,-18.502,O,R,,21.575208179760395,0.12660818024305348,False
6527873_75121,24.272,-14.416,O,R,,31.69607294287417,0.16582722359581875,False
6528217_82627,45.723,6.384,O,HE,,9.310380497058109,0.1586819976064026,False
6528333_86795,19.862,8.762,O,HE,,33.79366342970233,0.35139535295928265,False
6527456_102602,37.935,-2.824,F,LC,,14.836246189653227,0.17817491767406632,False
6527596_106614,39.082,-1.71,B,R,,13.526522982644135,0.17596722991760405,False
6527902_132264,40.496,-6.858,B,R,,13.82491157295409,0.15965085455778047,False
6528263_143212,32.487,-4.309,B,L,,20.471630369855742,0.19713476026130364,False
6527149_147074,23.939,-6.222,O,L,,29.23087417440676,0.22763388991824676,False
6527597_154044,34.846,10.028,O,R,,20.30331253761317,0.20584844326759258,False
6528044_165213,43.782,0.644,O,HE,,8.741753828608998,0.1619617573190425,False
6528206_168873,35.58,16.658,O,R,,23.743954262085328,0.19015034317325757,False
6528233_170552,28.368,1.676,O,L,,24.19013021874831,0.24329519766962274,False
6528354_176300,30.78,11.116,O,L,,24.399259333020748,0.23010476898946947,False
6528788_10402,42.967,6.348,O,R,,11.453173926907773,0.1686585502955325,False
6528921_13302,42.918,16.435,B,R,,19.02429890955249,0.16177056483207428,False
6529277_19923,41.279,0.559,S,R,,11.234915308982082,0.17101025439262563,False
6529591_25285,50.964,-1.963,O,HE,,2.4925218153508717,0.13813313015129453,False
6529639_52385,31.565,13.35,O,L,,24.829352085787498,0.22011228480575828,False
6528791_66972,34.303,7.459,S,R,,19.666405111255084,0.21023574430922756,False
6528861_70629,27.781,-3.538,B,R,,24.970911176807306,0.2247127310262432,False
6529167_77121,44.595,14.888,B,L,,16.85649931035504,0.15821546820748697,False
6529518_103123,25.559,0.029,O,L,,26.94101560817632,0.2589005878235608,False
6529719_105844,28.659,9.659,O,L,,25.7233271953688,0.24848341007729555,False
6528681_123432,36.187,13.343,G,R,,21.074857484690142,0.19434552488343626,True
6528804_127242,26.129,-5.287,B,R,,26.895761933806597,0.223451371674383,False
6529007_130060,27.234,-10.218,O,R,,27.253958978467693,0.1877538169950176,False
6529353_136579,26.051,6.194,S,L,,27.16459528503968,0.27343829436800093,False
6529413_137562,48.865,0.824,G,R,,3.7272243023461824,0.1461495669252872,True
6528729_146397,4.123,-5.864,G,R,,48.731105312726086,0.15686448952889329,True
6528916_150458,45.355,10.995,G,R,,13.112629408322345,0.1589874821328617,True
6529243_155699,38.61,-8.845,S,R,,16.467122547670556,0.15993438015970085,False
6529791_166838,46.784,-1.48,G,HE,,5.904494559231976,0.1499822558521861,True
6529805_171772,40.839,7.196,O,HE,,13.70260329280535,0.1773555095193404,False
6529857_178718,30.533,9.626,B,R,,23.983514442216343,0.23401348458688548,False
6529902_183182,39.699,25.302,O,R,,28.355895418766096,0.1518196256012804,False
6530529_41215,28.632,10.8,B,R,,26.197737001504535,0.24680020011892326,False
6530630_42572,36.156,2.644,S,R,,16.55648126867542,0.19655453454868343,False
6530456_66405,39.621,-8.335,S,L,,15.340823511141766,0.15846254459724185,False
6530611_70182,46.641,10.325,O,HE,,11.871541854367528,0.15504035853192982,False
6531031_78134,4.52,-0.619,O,R,,47.983992758002124,0.37743636742461306,False
6530010_89933,27.122,-17.736,S,L,,30.96140468389637,0.14459918785627934,False
6530219_97794,39.457,1.186,B,R,,13.096810489581042,0.17919754085395298,False
6530236_98509,33.429,0.547,B,HE,,19.078842994269856,0.20731509810958768,False
6530244_98558,40.276,0.149,B,R,,12.224908056913963,0.1743724643055125,False
6530383_103745,43.78,4.723,C,R,,9.916911263089935,0.16509680948168556,False
6530563_106246,39.117,15.015,O,L,,20.11355050705867,0.17824709297247637,False
6530827_114793,19.818,-4.381,O,L,,32.97432766562497,0.267329385990998,False
6530854_115132,34.793,-5.295,O,R,,18.48174434408181,0.1838436125652729,False
6530371_119347,31.769,-7.977,S,R,,22.212764123359346,0.18490999658149088,False
6530381_119379,12.857,-1.668,G,R,,39.678075469961996,0.3652769888448021,True
6530990_131248,41.122,3.227,O,HE,,11.826766802469727,0.1744686617665243,False
6531106_133523,51.586,-3.859,C,HE,,3.965763104372222,0.13471320908458512,False
6531135_133653,30.349,-8.986,O,R,,23.90428825545743,0.18502403337734574,False
6531348_139060,2.731,-3.936,G,R,,49.924397412487615,0.14792414280535215,True
6530423_153372,38.587,-2.659,O,R,,14.164810270526036,0.1759702954123167,False
6530513_154584,26.269,8.572,S,R,,27.596096553679473,0.27117533238744695,False
6530624_156377,16.759,-0.604,S,L,,35.74610324217173,0.3428751783180782,False
6530796_159672,34.074,-17.609,B,R,,25.487141012675394,0.13902591200545777,False
6530977_162819,30.372,9.049,O,R,,23.90675187054904,0.23576521040749304,False
6531096_165880,25.27,-4.463,O,L,,27.593319282029118,0.23359503791775998,False
6531168_167305,28.044,-3.825,O,HE,,24.753314141746756,0.22171132548678946,False
6531497_182488,30.465,17.172,B,R,,27.93597696519669,0.21419013768100534,False
6534343_6802,37.455,2.667,O,R,,15.279558697815851,0.1901392550210302,False
6535024_15052,31.919,8.485,S,R,,22.261464147714992,0.2251425538733258,False
6535442_23594,44.851,-4.618,S,R,,8.934938444108052,0.1512454726394684,False
6535689_30002,48.106,3.032,G,L,,5.338563477191218,0.1498331007310348,True
6534451_37599,30.33,5.317,B,R,,22.798670772656905,0.23582596775047954,False
6534841_43773,43.123,5.445,O,HE,,10.843253847438971,0.16783290327580128,False
6535494_54940,24.368,2.859,S,L,,28.276904091501958,0.28285970457184606,False
6535030_77138,40.735,12.286,B,L,,17.010614950671243,0.1752500368632726,False
6535639_90954,38.515,1.195,C,L,,14.035962738622526,0.18328740198536148,False
6535680_91349,21.583,-7.314,S,R,,31.77035544340038,0.22829113722902172,False
6534552_103571,43.778,-8.885,O,R,,12.450562597730274,0.14601083213497176,False
6534571_103862,31.764,-7.095,O,L,,21.916220499894592,0.1888176305786746,False
6534582_103915,44.993,3.461,S,HE,,8.266412160060733,0.16012128081410618,False
6534699_106010,48.18,0.685,O,HE,,4.373971307633373,0.14801214159951587,False
6534900_111654,38.461,6.4,B,L,,15.428983148607042,0.18796831570742487,False
6534577_126367,41.784,9.875,B,R,,14.572174889150899,0.17279355736103005,False
6535116_137427,25.917,-4.242,B,R,,26.919332328272926,0.23134177513360174,False
6535666_140859,34.974,1.122,B,L,,17.56187803169126,0.20020672713963011,False
6535298_142202,34.009,-7.834,S,R,,20.082047629661673,0.17768753176793425,False
6535443_145445,20.876,-11.962,B,R,,33.81075006562262,0.18700626549818766,False
6534799_160921,14.195,-3.916,O,R,,38.50465012177101,0.3070125320802881,False
6534824_161056,33.114,-10.256,C,R,,21.931769924016624,0.1707870593349138,False
6534833_161148,35.758,8.458,S,L,,18.757194033223627,0.20172093094588933,False
6535187_169993,34.248,4.377,C,R,,18.7694867537714,0.20906808965384402,False
6535109_170139,20.982,1.255,O,R,,31.54297622292481,0.3114877122254934,False
6535691_183429,24.711,-5.031,O,R,,28.24074152709167,0.23271970552336071,False
6535707_184039,32.955,-10.306,B,R,,22.095715896978763,0.1710264532876071,False
6535732_184912,30.03,-6.869,B,R,,23.496469117720643,0.19669280567924327,False
6535778_187647,26.931,15.406,B,R,,29.85160962159327,0.24434693293135346,False
6535793_188031,22.747,7.205,G,R,,30.612955329402613,0.3113280520685064,True
6535856_192840,38.84,-4.271,G,R,,14.312129156767693,0.171356233534116,True
6536495_12757,45.362,-16.803,O,R,,18.256282562449563,0.12513677795234496,False
6536948_20530,29.254,1.411,O,R,,23.288783501935,0.2359358163737796,False
6537304_32105,24.64,-5.528,O,R,,28.40314038975268,0.22945867887998533,False
6536277_34723,46.341,-3.602,O,HE,,7.1349621582738605,0.1485444981269739,False
6536961_48525,29.816,-10.763,O,R,,25.10788770486279,0.17759515536007192,False
6537110_51613,36.784,14.667,B,L,,21.496826393679605,0.1890793763629439,False
6537354_56180,33.247,-14.352,O,R,,24.01370260913548,0.15330323434673152,False
6537113_78396,42.47,9.145,G,R,,13.573206142986262,0.17037148581615222,True
6536289_105489,43.455,-13.583,G,HE,,16.31900468778657,0.1359532711480527,True
6536402_110724,39.566,1.931,O,HE,,13.077351299097227,0.17967881798328855,False
6536587_118283,44.364,1.738,B,R,,8.319563690482816,0.16102098028376322,False
6536688_121326,45.228,11.69,B,L,,13.767283101614494,0.158996178753959,False
6536790_124236,37.41,-9.72,B,R,,17.949554312015664,0.1606521905856942,False
6536176_128434,34.965,1.326,O,R,,17.585064714126016,0.20063907869217654,False
6536383_131289,15.155,2.732,S,L,,37.444797355573975,0.4165638655387316,False
6536453_132851,42.939,-14.324,O,L,,17.221779728007206,0.13510763952923782,False
6537168_138775,46.933,-0.378,S,RK,,5.57981836621946,0.15072902463470944,False
6537348_143164,32.579,-12.65,B,R,,23.598066467403637,0.1618905041817483,False
6536407_159081,32.732,-17.105,G,HE,,26.141056768998457,0.14267111744205724,True
6536617_164885,43.89,6.542,O,HE,,10.81341130263711,0.16520854630629409,False
6536858_168864,41.651,-4.908,G,R,,11.907529760617857,0.16041023132762164,True
6537093_177822,36.585,0.224,O,L,,15.91657629642757,0.1904897803048395,False
6537514_188079,32.12,-1.272,O,L,,20.419656804167893,0.20955507696264133,False
6538171_11328,35.248,8.792,G,L,,19.363129085971618,0.2044142403397333,True
6538637_21405,40.232,12.195,B,L,,17.298030205777767,0.17742638880535805,False
6538516_44581,29.097,1.61,B,R,,23.458314282999957,0.23766519331967703,False
6537794_59586,35.636,15.133,S,R,,22.65838001711508,0.19353625998072263,False
6538828_86427,31.774,-3.465,B,HE,,21.013645590425284,0.20371148637391487,False
6538852_88212,35.496,-13.703,B,R,,21.838228522478648,0.1514982589974001,False
6538858_88225,45.641,-3.99,G,L,,7.935110648251858,0.14996886436410284,True
6538448_99964,40.046,11.23,S,L,,16.769466777450024,0.17912305406327017,False
6538457_99998,49.239,1.615,G,R,,3.6390034350079996,0.14565453521341876,True
6539149_118034,42.997,-9.95,B,R,,13.758979213589939,0.14555791288923722,False
6539151_118106,38.557,-11.43,O,L,,18.02920267233135,0.1523498583413793,False
6538010_126212,38.794,2.694,F,L,,13.96825228867234,0.1839405840904472,False
6538197_129606,34.4,9.168,O,L,,20.28946090954612,0.20907763320299508,False
6538749_142820,36.84,10.803,B,R,,19.02473150927497,0.19444838701108386,False
6538796_143364,31.968,-17.651,O,R,,27.07620403601657,0.14126199626277158,False
6538112_156858,29.812,-16.161,O,R,,27.85539920733501,0.15038836100590436,False
6539062_177632,33.683,3.187,S,HE,,19.084979905674516,0.21091277257831714,False
6539941_18895,42.384,-1.765,B,R,,10.268820818380268,0.16364353705511528,False
6539993_20227,44.075,1.161,O,HE,,8.504619097878514,0.16148120159856794,False
6539984_20587,36.414,14.044,O,R,,21.354000374637064,0.1919987534191392,False
6539361_31246,41.804,-3.602,O,HE,,11.2862225744489,0.16246924480734135,False
6540210_47538,43.973,1.081,O,R,,8.595248105784965,0.16175516619906266,False
6540414_52920,28.535,13.663,S,R,,27.58620658952586,0.23974679939395024,False
6539443_60124,39.845,14.13,O,L,,18.968550946237304,0.1766374855678903,False
6540094_75513,42.666,-10.644,B,L,,14.491455827486764,0.14471231987759167,False
6540176_78223,43.924,-2.81,O,HE,,9.024626086437046,0.15693408445532836,False
6540370_81993,44.911,1.662,O,L,,7.7688586677838325,0.15908673047216906,False
6540408_84080,4.937,7.281,S,R,,48.11706485229539,0.977393231744676,False
6539421_93388,40.921,11.708,B,R,,16.466648262472848,0.17503797239602523,False
6539430_93489,33.474,-11.865,O,R,,22.422464204453533,0.16314411550761426,False
6540233_110636,35.267,25.324,B,R,,30.631377131954093,0.16318515031140912,False
6540584_117947,30.23,-0.243,B,L,,22.271325712673686,0.22405426505865036,False
6540067_162564,38.996,10.979,S,R,,17.403920736431775,0.18396939958312947,False
6540390_169970,45.597,5.387,S,HE,,8.75620796920676,0.1588979220381641,False
6540444_173583,44.132,-1.829,O,HE,,8.565551062249295,0.1577105882662421,False
6540996_16338,25.053,-2.417,B,R,,27.553215746986776,0.2485871768650793,False
6541059_42862,27.442,-2.298,O,R,,25.16315099505624,0.23323883506484874,False
6541163_47373,43.886,7.313,G,HE,,11.299600214166869,0.16527430328276843,True
6542100_53251,44.046,4.364,B,HE,,9.513916753892689,0.16395953444320435,False
6540796_67002,44.872,-7.506,B,RB,,10.70170173383654,0.14602785634524207,False
6541180_73347,9.547,3.003,B,R,,43.05784734517043,0.5668780600148658,False
6541466_78431,27.493,-14.583,B,R,,28.94847039136956,0.16145672920987328,False
6541677_83746,37.264,1.951,S,HE,,15.360406797998545,0.1901171620659844,False
6541729_84765,40.359,-14.122,C,L,,18.623500342309445,0.14051508179801395,False
6542168_88530,23.82,-10.732,O,R,,30.622185160435563,0.19277234336213678,False
6541936_91312,39.261,-3.293,O,R,,13.642396050547717,0.17203094918329478,False
6541683_110857,23.538,-5.397,O,R,,29.460567764386347,0.23622634968510942,False
6541892_118359,41.953,-0.395,O,HE,,10.554394061242926,0.16719778377086997,False
6540633_125802,24.098,-5.319,O,R,,28.895767250585337,0.2338682407891751,False
6540980_134577,29.061,12.248,B,R,,26.446175999565607,0.24011952048473145,False
6541118_137883,33.453,-16.704,S,R,,25.334005309070257,0.14337212796320964,False
6541639_145488,28.352,8.358,S,L,,25.553513809259186,0.2523411833916666,False
6541675_146323,31.884,12.197,S,R,,23.95383612284262,0.22067997492912297,False
6541735_148870,30.011,-3.634,O,R,,22.780717218735674,0.2120015773813139,False
6541788_150382,34.588,6.849,O,HE,,19.176770974280313,0.20851919648583153,False
6541482_166778,38.099,29.854,S,R,,33.14589140451649,0.14138811142164076,False
6541716_172873,43.378,-7.323,B,L,,11.697743927783682,0.15034384118953265,False
6541780_175046,34.791,-3.689,S,L,,18.089151500277733,0.18896766065647777,False
6541971_182154,34.274,6.942,B,R,,19.50329305527659,0.21038693991546298,False
6542769_16950,26.919,14.328,B,R,,29.320285554543972,0.24936611455146845,False
6542804_18457,46.156,-2.625,O,HE,,6.865636241456433,0.15041191081362773,False
6543334_26306,39.432,-14.225,S,R,,19.3163984479509,0.1419959325796647,False
6542974_50232,45.556,-0.786,B,HE,,6.98834257889523,0.15450879871451065,False
6542668_74253,45.289,-4.183,G,R,,8.336426692534395,0.1506827579464752,True
6542907_86179,41.808,0.136,S,R,,10.692864910771107,0.16845301148014952,False
6542912_86226,46.121,7.776,S,R,,10.057724245573645,0.15738495548284356,False
6542352_107689,28.24,-10.589,O,HE,,26.470257290022705,0.18279710848420297,False
6542597_114949,37.78,22.038,C,R,,26.50192151524112,0.16666241561008718,False
6542632_115103,41.222,6.959,O,R,,13.252206042768877,0.17572993053719455,False
6542956_120194,33.068,18.241,O,R,,26.65214259679698,0.1970035333767296,False
6543037_121706,46.191,5.439,S,L,,8.32983805364786,0.15690952499627878,False
6543048_121779,25.697,5.385,O,R,,27.338599708105026,0.2760217873519592,False
6543444_130453,46.754,12.006,O,L,,13.310167241623978,0.15378317231641656,False
6542194_131591,41.08,-8.452,O,R,,14.207487603373089,0.15406659274468287,False
6542400_135998,34.572,-2.077,O,HE,,18.04791159663632,0.19466847796005673,False
6542665_140497,22.535,17.311,O,LK,,34.605952464857836,0.2650790807732558,False
6542872_145616,30.133,-5.94,B,L,,23.142305179043856,0.20077205835455478,False
6542955_146723,31.263,5.873,S,R,,22.03411668299866,0.22952470930480642,False
6543196_153897,39.86,1.515,B,R,,12.730468373158939,0.17792698818309097,False
6542674_163537,37.389,5.236,O,L,,15.992436243424574,0.19275008031561303,False
6542920_169082,18.769,-14.291,O,HE,,36.63349617494896,0.1661428481347293,False
6543151_170085,10.725,23.13,G,L,,47.75089030583618,0.2118702496240691,True
6543378_178969,50.925,-6.56,O,HE,,6.74642312636852,0.13301102754720723,False
6543548_184445,4.609,5.533,S,R,,48.20956305547687,0.9439489912845567,False
6543644_195712,30.166,7.899,O,R,,23.68969727539801,0.23797163847892627,False
6544351_12425,32.786,3.85,B,R,,20.08642068662309,0.21730636393175345,False
6545047_25429,44.546,0.924,C,HE,,8.007489743983442,0.15963528700803725,False
6545215_29565,44.587,-9.576,O,HE,,12.4223727604673,0.14258437042954647,False
6544180_39332,39.609,-16.96,S,HE,,21.30303924326292,0.1335311984427685,False
6544923_56548,45.408,-4.19,C,R,,8.237266779703083,0.15032989851341502,False
6544064_61808,49.273,15.523,S,L,,15.854874897015113,0.14355922892403244,False
6544084_61924,34.17,1.975,B,R,,18.436092997161843,0.20613628195773298,False
6544105_62016,41.604,-7.755,B,L,,13.373961305462194,0.15428906365471193,False
6544194_63235,23.313,-10.792,B,L,,31.118294185253795,0.19335775389660975,False
6544349_66275,27.217,-5.243,O,R,,25.82090505772406,0.21818199661555815,False
6544485_68552,41.787,-4.929,O,HE,,11.792514998930468,0.15993549357934186,False
6544858_73948,30.026,-10.056,O,R,,24.621206550451582,0.18063734764003705,False
6545173_83219,18.252,-2.552,O,R,,34.34294990241811,0.3008623486937757,False
6545337_88076,26.664,5.17,B,R,,26.34820289886959,0.2662770096371386,False
6544707_108831,38.531,-0.793,B,L,,13.991490628235436,0.1799442340739136,False
6544804_110816,26.63,0.889,S,L,,25.88527034821155,0.25411567132921237,False
6545106_116300,24.917,-12.263,O,L,,30.18614016398917,0.1796445459266848,False
6543817_118768,33.678,2.741,G,R,,19.02053534998424,0.21025349661640858,True
6545213_131045,38.486,-1.83,C,HE,,14.132979020716053,0.17811551475576007,False
6544776_131063,38.211,-0.246,G,HE,,14.291117416073526,0.1822940751354033,True
6545245_140228,36.402,6.549,S,R,,17.379154323499172,0.19835468799917022,False
6545306_141944,13.814,-20.754,B,L,,43.90142494270545,0.10292504795412614,False
6543988_149736,46.678,2.605,B,HE,,6.378221460564068,0.15400592865527712,False
6544042_151023,44.495,-2.921,O,LC,,8.521283119343003,0.15498347368363713,False
6544079_152276,34.795,-8.757,O,L,,19.75226756602897,0.17165758071548465,False
6544204_154477,33.401,-16.088,O,R,,24.971895102294496,0.14592632591646573,False
6544513_161123,24.285,-4.472,O,R,,28.567201630541273,0.239240738288849,False
6544608_163272,37.132,-6.116,G,RT,,16.540280529664546,0.17257774013838834,True
6544890_168930,7.256,-10.13,B,L,,46.364171900293876,0.1476331381787589,False
6545084_172523,0.267,-1.648,S,R,,52.2589915038551,0.024275100406863863,False
6545435_183876,19.796,1.127,O,R,,32.723412795733886,0.3248748543788845,False
6546872_19600,27.248,-2.228,O,L,,25.35009838245209,0.2348496627461372,False
6546428_74902,32.276,4.837,O,HE,,20.794392152693472,0.2217518286651227,False
6546595_82624,27.286,3.752,S,R,,25.491631960311995,0.257886205259579,False
6546922_91534,27.576,15.789,O,R,,29.504208123588064,0.2379728323717795,False
6545951_98832,29.154,4.404,B,R,,23.757755196987784,0.24365447112375868,False
6546201_105561,37.218,-4.514,O,L,,15.934733132374696,0.1767561888257806,False
6546159_128131,14.673,9.606,G,L,,39.02764616268831,0.45323685165879063,True
6546545_139131,16.106,-10.297,O,R,,37.82263138651249,0.20404178219154376,False
6546769_169714,38.63,15.762,G,R,,20.995655360097714,0.17891900149331957,True
6547401_7076,33.067,-0.114,O,L,,19.433334376786707,0.20768027064264286,False
6547492_9398,37.964,-6.97,B,L,,16.120676040414683,0.16730709232470878,False
6547508_64481,25.408,11.754,C,L,,29.531897670146428,0.2726226046536805,False
6547530_64600,35.277,10.386,O,L,,20.112203385009806,0.20310530322588108,False
6547834_70802,40.506,-17.498,B,L,,21.214052889535278,0.13064172903833793,False
6547258_88798,25.616,14.753,S,L,,30.665949602123852,0.25770618962850217,False
6547267_88881,38.129,-9.454,B,R,,17.201853301316113,0.15948356208798756,False
6547433_91931,11.741,-1.257,B,R,,40.77837821689332,0.3861114915125396,False
6547447_92046,41.15,1.569,S,HE,,11.457934412449742,0.17273901550065657,False
6547614_96037,26.744,-4.187,B,L,,26.09410862627808,0.22697127181500185,False
6547622_96111,40.974,-9.48,B,R,,14.923775527660556,0.15176286925933624,False
6548248_108463,39.829,16.737,O,R,,20.992413153327558,0.17232922878557239,False
6547337_119838,32.902,3.914,O,R,,19.98501938953275,0.2166647675469081,False
6548162_135463,44.437,3.111,B,R,,8.642354424576675,0.16183505625340233,False
6548192_135535,30.851,-5.313,B,R,,22.29141471508706,0.2004684517092385,False
6547770_151229,36.718,-7.024,G,L,,17.274492756662926,0.17126717421020712,True
6548430_165006,44.668,0.855,S,R,,7.878530890971997,0.15915567249145887,False
6548448_165056,48.593,1.967,O,R,,4.374212843472523,0.14774829917435478,False
6549561_14826,43.162,9.93,F,L,,13.630962695275782,0.16739450514422904,False
6548709_34706,38.329,17.609,C,R,,22.60296710611242,0.17629201942401776,False
6548727_35604,47.341,0.864,O,HE,,5.230848592723746,0.1506496397891527,False
6548926_39370,28.607,17.543,S,R,,29.641732371776115,0.2231262707612182,False
6549102_42939,30.651,-25.438,O,L,,33.53312757557815,0.11102354783841044,False
6549761_55563,40.62,-9.075,O,R,,14.949582770097635,0.15373936843783295,False
6549376_67743,34.03,-17.783,O,R,,25.63934455090457,0.13841104878456215,False
6549442_68964,17.928,17.53,B,L,,38.762405549707566,0.2990600204383548,False
6549864_76064,48.18,19.702,O,R,,20.17005711444566,0.14156420576738613,False
6549127_103242,30.344,-7.009,S,L,,23.238210279623516,0.19474915031121542,False
6549257_105725,39.382,-17.77,S,R,,22.087435885588892,0.13144718176890055,False
6549277_107052,44.483,-2.973,O,HE,,8.550498114145165,0.15494233919987022,False
6549633_114807,41.289,17.526,O,R,,20.804980100927757,0.16554926571970427,False
6548911_123162,24.035,5.827,O,R,,29.055294767047194,0.29455959044675545,False
6549286_130060,32.918,1.415,S,R,,19.633057556071087,0.21219491286812314,False
6549385_132305,40.617,-8.171,B,L,,14.421197245721316,0.15605500532881927,False
6549524_136836,23.257,2.766,O,R,,29.373522175592083,0.29431814197671186,False
6590309_144354,46.024,2.579,G,RT,,6.9706396406642614,0.15609714631071678,True
6549113_160640,47.868,-3.632,O,HE,,5.886157320357652,0.14430366340409506,False
6549928_175614,27.542,10.755,S,L,,27.176677298742757,0.2559645770184212,False
6549996_178943,21.993,-7.099,G,R,,31.322082465889782,0.22870464109013067,True
6550380_4850,43.756,3.224,G,HE,,9.319426591802738,0.1643424260745064,True
6551070_41532,42.674,2.948,S,R,,10.258702647021211,0.16814840198602615,False
6551565_48938,16.635,-26.993,G,R,,44.88786332629344,0.0835460576384213,True
6550737_65511,43.124,-9.329,S,R,,13.226474095540352,0.1466637060467065,False
6550799_67355,46.846,10.093,G,L,,11.568766788210404,0.15447061359276515,True
6551320_81090,35.096,2.914,G,R,,17.64626340050494,0.2025196561273885,True
6551558_86292,33.183,6.011,O,L,,20.230635432432667,0.2167907923264008,False
6550767_101050,32.852,-8.681,O,R,,21.480308773385918,0.1781837402545075,False
6551318_110627,41.287,-2.138,S,R,,11.41500823477583,0.16688858082886454,False
6551463_113412,25.302,1.759,S,R,,27.254821316603785,0.2692716350270659,False
6551619_117270,34.01,-11.731,B,R,,21.897407631954977,0.1623834028293547,False
6550476_126468,35.566,-19.416,B,L,,25.76317938454025,0.13075250358057952,False
6551365_139152,41.076,-7.236,G,L,,13.522849995470628,0.15702110786193796,True
6551427_141809,47.345,-6.505,O,L,,8.29994277088704,0.1415101927493364,False
6550573_151137,27.036,7.492,O,R,,26.54327334749804,0.2644006363900516,False
6550678_153957,41.884,-2.792,S,L,,10.977008700005662,0.1636654414732665,False
6550698_154041,38.294,13.973,S,L,,19.92624312307767,0.18346544726035874,False
6550892_161236,37.544,1.043,O,L,,14.992324202737883,0.18744291089644957,False
6551505_174698,50.374,1.453,S,R,,2.5750893188392494,0.1423979232905283,False
6551723_179541,32.494,6.24,B,L,,20.9565654628806,0.22133707260717198,False
6551739_179861,26.908,13.972,O,R,,29.157627612684813,0.25096511292464685,False
6551795_182014,43.041,-5.118,G,L,,10.754841003008833,0.15569220608008388,True
6553070_14049,20.82,3.413,S,R,,31.86331698050283,0.32740248569385455,False
6553453_20348,48.212,-10.422,S,R,,11.269650748803176,0.1329319062995075,False
6552748_40665,30.897,14.881,O,R,,26.23230393998972,0.2199147196521829,False
6553025_45989,36.906,-15.45,O,L,,21.95165907169661,0.14268146978683213,False
6553132_49204,37.132,-5.218,B,L,,16.22969340437459,0.17514552995945287,False
6553657_55837,24.995,12.568,O,R,,30.240364564601396,0.27346607639758674,False
6552491_61275,43.042,-0.562,O,L,,9.474682474890647,0.16308700062030518,False
6552700_65567,42.566,-12.871,B,R,,16.258751397324456,0.13947037451116584,False
6552907_72634,44.144,1.933,G,HE,,8.576667476357006,0.16195673492498686,True
6553190_109240,39.443,-0.006,S,R,,13.057001378570812,0.17750732376099843,False
6553410_113033,17.924,7.519,S,R,,35.38410853759071,0.38767584979928604,False
6552246_119439,45.699,6.691,G,R,,9.540601762991683,0.15879977921667077,True
6552329_122762,30.704,1.665,B,R,,21.859502304489915,0.2266226632623118,False
6552413_124622,4.484,16.715,O,L,,50.84218210305297,0.2940891513707368,False
6553789_138216,38.102,0.96,C,R,,14.429968953535559,0.18477617488924705,False
6553245_139497,43.657,-8.845,S,R,,12.507304825580933,0.14639945518532946,False
6553283_139706,39.66,15.505,B,R,,20.131334406839507,0.17521345980471265,False
6553821_140526,45.3,-0.908,O,HE,,7.257028593026215,0.15517118227753882,False
6552719_153148,33.241,13.045,B,R,,23.261150143533314,0.21069224629830538,False
6552903_156946,43.969,-9.615,G,R,,12.854033841561177,0.1439714245442805,True
6570429_13893,43.715,7.175,O,HE,,11.342700295784947,0.1659072428074458,False
6570833_21790,48.045,-13.382,O,L,,14.104075616643579,0.12779908100518736,False
6570887_22155,41.684,17.149,O,L,,20.2749613316524,0.1648477241390599,False
6570050_31060,29.346,5.044,O,L,,23.69703888674701,0.24304484427719553,False
6570190_33164,42.62,1.896,O,R,,10.060279121376308,0.16743071236976342,False
6570424_37230,41.819,-18.725,S,L,,21.55711914890299,0.12545773319507686,False
6570465_38836,31.424,-9.436,B,R,,23.091900571412477,0.17942311194258484,False
6570985_54297,40.51,-0.942,G,R,,12.026947409879202,0.17177058833232656,True
6571197_73037,40.87,7.702,O,L,,13.949111226167783,0.17721022581406587,False
6571581_80585,37.888,-13.691,S,R,,20.023836420626296,0.14669860361370896,False
6571589_80629,43.997,-12.827,O,R,,15.389377440299526,0.13667789437823322,False
6571766_85315,22.349,5.8,G,HE,,30.703791313126136,0.31515722305900623,True
6571877_89822,34.211,-6.344,G,L,,19.35804372864159,0.18247680664151755,True
6571943_93652,33.345,-4.59,B,R,,19.697261865548725,0.19228101883137055,False
6571973_95834,37.284,-8.396,B,R,,17.37870743179711,0.16519067334350432,False
6570886_105990,9.059,21.037,B,R,,48.26671575734152,0.24064286569961366,False
6571342_112330,46.508,1.236,G,R,,6.118150047195637,0.15352645134881185,True
6571731_125344,22.196,-16.351,B,L,,34.43381502244559,0.15309275575685466,False
6571218_129315,24.428,15.008,S,R,,31.83201608443926,0.2661804386644823,False
6570536_130211,31.289,-6.862,O,R,,22.293352484541213,0.1916933345262042,False
6570584_131091,2.179,-17.663,G,R,,53.33089732978435,0.025356819353272598,True
6570857_135671,30.014,-10.929,G,L,,25.001264708010275,0.1762133961566063,True
6571224_143856,35.344,-3.594,O,HE,,17.528410424222727,0.18687196041292184,False
6570223_154489,43.605,-14.903,S,R,,17.355703212488972,0.13247806468639514,False
6570812_157244,29.749,-7.703,O,R,,24.019662986811454,0.19360433615608538,False
6571647_172906,3.169,-8.765,S,R,,50.10362048794479,0.0860950073329662,False
